Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,combined,flavors
La Nueva Moda (The New Fashion),Rocks Glass,,"2 oz chinaco anejo tequila, .25 oz mezcal, .25 oz luxardo maraschino liqueur, 2 drops agave nectar, 3 dash fee brothers aztec chocolate bitters, 2 cubes sugar","In rocks glass, make an emulsion by using a glass muddler (wood muddlers absorb the ingredients too much). Place sugar cubes in glass. Add mezcal onto the cubes. Add bitters, onto cubes. Add drops of agave nectar, onto cubes. Add Luxardo, onto cubes. Muddle well to make a ""syrup"" paying attention the blending of all ingredients. 
Take the long orange peel and twist all the essential oils into glass. Leave peel in glass. 
Place Gläce Luxury Ice G-Cubed in glass. Rotate Gläce G-Cubed so that it becomes coated and chills the ""syrup"" swirl around the inside of glass. Pour the Anejo Tequila over Gläce G-Cubed. Stir with glass swizzle. Garnish with 3 Luxardo Cherries, speared.",0,0,0,0,0,1,1,"2 oz chinaco anejo tequila, .25 oz mezcal, .25 oz luxardo maraschino liqueur, 2 drops agave nectar, 3 dash fee brothers aztec chocolate bitters, 2 cubes sugar,sweet,bitter",",sweet,bitter"
Last Samurai,Cocktail Glass,,"1 oz vodka, 1 oz gin, 1 oz luxardo maraschino liqueur, .5 oz cointreau",Shake. Serve up. Garnish with lime wheel.,0,0,0,0,0,0,0,"1 oz vodka, 1 oz gin, 1 oz luxardo maraschino liqueur, .5 oz cointreau",
Last Word,Cocktail Glass,,".75 oz luxardo maraschino liqueur, .75 oz junipero gin, .75 oz green chartreuse, .75 oz fresh lime juice",Shake all ingredients with ice then strain into a chilled cocktail glass.,0,1,0,0,0,0,0,".75 oz luxardo maraschino liqueur, .75 oz junipero gin, .75 oz green chartreuse, .75 oz fresh lime juice,citrus",",citrus"
Le Femme Nikita,Rocks Glass,,"2 oz nikka whisky taketsuru pure malt 12 yo, .25 oz rich cane syrup, 2 dash bittermens xocolatl mole bitters, 2 dash cinnamon bitters",Build in rocks glass. Use cylinder ice cube.,0,0,0,0,0,0,1,"2 oz nikka whisky taketsuru pure malt 12 yo, .25 oz rich cane syrup, 2 dash bittermens xocolatl mole bitters, 2 dash cinnamon bitters,bitter",",bitter"
Le Sang et Sable,Stemmed Cordial Glass,,"1.5 oz h by hine, .5 oz dubonnet rouge, .5 oz cherry herring, .375 oz blood orange juice, .375 oz lemon juice",Add all ingredients to a shaker and fill with ice. Shake vigorously and strain into chilled stemmed cordial glass. Garnish with cocktail cherry and lemon twist.,0,1,0,1,0,0,0,"1.5 oz h by hine, .5 oz dubonnet rouge, .5 oz cherry herring, .375 oz blood orange juice, .375 oz lemon juice,citrus,fruity",",citrus,fruity"
Lemon Drop,Cocktail glass,,"absolut vodka,cointreau,lemon",Shake and strain into a chilled cocktail glass rimmed with sugar.,0,1,0,0,0,0,0,"absolut vodka,cointreau,lemon,citrus",",citrus"
Little Ground Tapper,Old Fashioned Glass,,"2 oz h by hine, .25 oz small hand foods pineapple gum syrup, 1 bsp luxardo maraschino liqueur, 2 dash angostura bitters",Build in an old fashioned glass over ice. Garnish with orange peel.,0,0,0,1,0,0,1,"2 oz h by hine, .25 oz small hand foods pineapple gum syrup, 1 bsp luxardo maraschino liqueur, 2 dash angostura bitters,fruity,bitter",",fruity,bitter"
Local Edition Punch,,,"12 bottles h by hine, 4 bottles luxardo apricot liqueur, 1 bottle king's ginger liqueur, 1 bottle luxardo aperitivo, 4 bottles lemon juice",Combine all ingredients in a punch bowl. Mix well.,0,1,0,1,0,0,0,"12 bottles h by hine, 4 bottles luxardo apricot liqueur, 1 bottle king's ginger liqueur, 1 bottle luxardo aperitivo, 4 bottles lemon juice,citrus,fruity",",citrus,fruity"
Lonesome George,Wine Glass,,"1.25 oz apricot-infused h by hine, 1 oz napoleon amontillado, .25 oz mandarine napoléon, .5 oz lazzaroni amaro",Stir with Ice and strain into a small wine glass.,0,0,0,1,0,0,0,"1.25 oz apricot-infused h by hine, 1 oz napoleon amontillado, .25 oz mandarine napoléon, .5 oz lazzaroni amaro,fruity",",fruity"
Long Division,Champagne Flute,,"1.5 oz tequila, 1 oz luxardo maraschino liqueur, .5 oz aperol, .25 oz lime juice",Shake. Serve up. Top with sparkling rose. Garnish with lime peel.,0,1,0,0,0,0,0,"1.5 oz tequila, 1 oz luxardo maraschino liqueur, .5 oz aperol, .25 oz lime juice,citrus",",citrus"
Long Island Limoncello Martini,,,"1 oz hangar 1 buddha's hand citron vodka, 1 oz luxardo limoncello, .75 oz fresh lemon juice, .25 oz monin cane syrup",Served up and finished with a lemon wheel.,0,1,0,0,0,0,0,"1 oz hangar 1 buddha's hand citron vodka, 1 oz luxardo limoncello, .75 oz fresh lemon juice, .25 oz monin cane syrup,citrus",",citrus"
Lost at Sea,Collins,,"2 oz king's ginger liqueur, 1 oz lime juice, .5 oz cane sugar syrup, 2 oz club soda","Muddle basil in mixing glass, add all ingredients except club soda. Shake and strain into a collins glass, top with club soda.  Top with crushed ice and garnish with a basil sprig.",0,1,0,0,0,1,0,"2 oz king's ginger liqueur, 1 oz lime juice, .5 oz cane sugar syrup, 2 oz club soda,citrus,sweet",",citrus,sweet"
Lovage In The Garden,Rocks Glass,,"2 oz hophead vodka, 3  sun gold cherry tomatoes, 4  lovage leaves, .75 oz lime juice, .5 oz agave syrup (1:1 agave to water), .5 oz luxardo aperitivo, 1 pinch hepps ghost pepper salt",Muddle everything in a tin except Hophead. Then add Hophead and ice and shake and strain into a rocks glass with ice and garnish with a lovage sprig.,0,1,0,1,0,1,0,"2 oz hophead vodka, 3  sun gold cherry tomatoes, 4  lovage leaves, .75 oz lime juice, .5 oz agave syrup (1:1 agave to water), .5 oz luxardo aperitivo, 1 pinch hepps ghost pepper salt,citrus,fruity,sweet",",citrus,fruity,sweet"
Lux Cherry Sparkler,Champagne Flute,,"1 oz luxardo sangue morlacco cherry liqueur, 4 oz prosecco","Add the Cherry Liqueur to a flute, top with Prosecco, and garnish with a Luxardo Maraschino Cherry.",1,0,0,1,0,0,0,"1 oz luxardo sangue morlacco cherry liqueur, 4 oz prosecco,floral,fruity",",floral,fruity"
Lux Japanese Lemonade,Copita Glass,,"1.5 oz no.3 london dry gin, .5 oz jummai ginjo sake, .25 oz luxardo limoncello, .25 oz dill cordial, .5 oz meyer lemon juice, .25 oz yuzu juice, .5 oz fresh egg white","Dry Shake, add ice and shake for 10 seconds. Double strain into a Copita Glass. Garnish with Dill.",0,1,0,0,0,0,0,"1.5 oz no.3 london dry gin, .5 oz jummai ginjo sake, .25 oz luxardo limoncello, .25 oz dill cordial, .5 oz meyer lemon juice, .25 oz yuzu juice, .5 oz fresh egg white,citrus",",citrus"
Lux Orchard Lemonade,,,".75 oz luxardo maraschino liqueur, .5 oz junipero gin, .75 oz monin apple puree, .25 oz lemon juice, 1 dash fennel bitters",Add all ingredients in a mixing glass with fresh ice. Shake vigorously and strain over fresh ice. Garnish with Luxardo Cherry.,0,1,1,1,0,0,1,".75 oz luxardo maraschino liqueur, .5 oz junipero gin, .75 oz monin apple puree, .25 oz lemon juice, 1 dash fennel bitters,citrus,herbaceous,fruity,bitter",",citrus,herbaceous,fruity,bitter"
Lux Shandy,Highball Glass,,"1 oz luxardo aperitivo, .5 oz lemon juice, .5 oz orange juice, .5 oz simple syrup,  top anchor california lager",Add all ingredients to a mixing glass. Add ice and integration shake. Pour over fresh ice into a highball and top with California Lager. Garnish with a half orange wheel.,0,1,0,0,0,1,0,"1 oz luxardo aperitivo, .5 oz lemon juice, .5 oz orange juice, .5 oz simple syrup,  top anchor california lager,citrus,sweet",",citrus,sweet"
Luxardo Fresco,Wine Glass,,"1.5 oz luxardo maraschino liqueur, 1 strip cucumber, 1 dash lemon juice,  top tonic",Quick stir and garnish with rosemary.,0,1,0,0,0,0,0,"1.5 oz luxardo maraschino liqueur, 1 strip cucumber, 1 dash lemon juice,  top tonic,citrus",",citrus"
Luxardo Ice Cream Float,Lowball Glass,,"1 oz luxardo cherry syrup (from jar of cherries), 1 scoop vanilla ice cream,  top soda water","Build syrup and ice cream in a lowball cocktail glass, and top with soda water. Serve with a metal straw, a spoon, and garnish with a Luxardo Maraschino Cherry.",0,0,0,1,0,0,0,"1 oz luxardo cherry syrup (from jar of cherries), 1 scoop vanilla ice cream,  top soda water,fruity",",fruity"
Luxardo Maraschino Simple Spritz,,,".5 oz luxardo maraschino liqueur, .5 oz squeeze of lime , 3 oz italian sparkling water","Build over ice, stir lightly, and garnish with a lime twist and a Luxardo Cherry.",0,1,0,0,0,0,0,".5 oz luxardo maraschino liqueur, .5 oz squeeze of lime , 3 oz italian sparkling water,citrus",",citrus"
Luxardo Sling,Tumbler,,".25 oz luxardo sangue morlacco cherry liqueur, .5 oz no.3 london dry gin, .25 oz grapefruit juice, 1 fill soda water","Shake well in a shaker, serve in a tumbler filled with ice. Top with soda water.",0,0,0,1,0,0,0,".25 oz luxardo sangue morlacco cherry liqueur, .5 oz no.3 london dry gin, .25 oz grapefruit juice, 1 fill soda water,fruity",",fruity"
Luxardo Sour,Old Fashioned Glass,,"1.25 oz luxardo amaretto di saschira, 1 oz rye whiskey, 1 oz lemon juice, .75 oz angostura bitters, 1  egg white",Dry shake all ingredients for 20-30 seconds. Then shake with ice. Double strain over fresh ice in an old fashioned glass. Garnish with wide lemon swath.,0,1,0,0,0,0,1,"1.25 oz luxardo amaretto di saschira, 1 oz rye whiskey, 1 oz lemon juice, .75 oz angostura bitters, 1  egg white,citrus,bitter",",citrus,bitter"
Malibu Twister,Highball glass,,"malibu rum,tropicana,cranberry juice","Add rum & trister then, add cranberry jucie,stir",0,0,0,1,0,0,0,"malibu rum,tropicana,cranberry juice,fruity",",fruity"
Mandrake,Coupe,,"1.5 oz barsol primero quebranta pisco, 1 oz barsol perfecto amor (aperitif wine), .25 oz leopold bros. bitter, .25 oz velvet falernum,   red hawaiian salt","Barrel aged in a used bourbon barrel that previously held a cocktail containing Hine Cognac and Luxardo Bitter.

Stir with ice and strain into a small coupe. Garnish with an orange twist.",0,0,0,0,0,0,1,"1.5 oz barsol primero quebranta pisco, 1 oz barsol perfecto amor (aperitif wine), .25 oz leopold bros. bitter, .25 oz velvet falernum,   red hawaiian salt,bitter",",bitter"
Manhattan,Cocktail glass,Unforgettables,"sweet vermouth,bourbon,angostura bitters,ice,maraschino cherry,orange peel","Stirred over ice, strained into a chilled glass, garnished, and served up.",0,1,0,1,0,0,1,"sweet vermouth,bourbon,angostura bitters,ice,maraschino cherry,orange peel,citrus,fruity,bitter",",citrus,fruity,bitter"
Manhattan,Old Fashioned Glass,,"2 oz rye or bourbon whiskey, 1 oz tempus fugit spirits alessio vermouth di torino, 2 dash tempus fugit abbott's bitters",Stir and strain. Garnish with a Luxardo Maraschino Cherry.,0,0,0,0,0,0,1,"2 oz rye or bourbon whiskey, 1 oz tempus fugit spirits alessio vermouth di torino, 2 dash tempus fugit abbott's bitters,bitter",",bitter"
Maraschino Side Car,,,".75 oz luxardo maraschino liqueur, .25 oz dry curacao, .5 oz bourbon rye, .25 oz lemon juice",Add ingredients in a mixing glass with fresh ice. Shake vigorously strain over fresh ice. Garnish with lemon peel to fit in glass and 1 dash of Abbott's Aromatic Bitters. Optional sugar rim.,0,1,0,0,0,0,0,".75 oz luxardo maraschino liqueur, .25 oz dry curacao, .5 oz bourbon rye, .25 oz lemon juice,citrus",",citrus"
Marchesa,Old Fashioned Glass,,"30 ml luxardo maraschino liqueur, 20 ml bitter, 20 ml luxardo sangue morlacco cherry liqueur, 20 ml bourbon, 2 dash chocolate bitters",Prepare directly in an old fashioned glass.,0,0,0,1,0,0,1,"30 ml luxardo maraschino liqueur, 20 ml bitter, 20 ml luxardo sangue morlacco cherry liqueur, 20 ml bourbon, 2 dash chocolate bitters,fruity,bitter",",fruity,bitter"
Maria Canevari Punch,,,".5 oz luxardo maraschino liqueur, .75 oz luxardo apricot liqueur, 1 oz fresh lemon juice, .25 oz simple syrup, 1 oz perfect puree white peach, 3 oz soda water",Mix all ingredients together.,0,1,0,1,0,1,0,".5 oz luxardo maraschino liqueur, .75 oz luxardo apricot liqueur, 1 oz fresh lemon juice, .25 oz simple syrup, 1 oz perfect puree white peach, 3 oz soda water,citrus,fruity,sweet",",citrus,fruity,sweet"
Martinez,Coupe,,"1.5 oz old tom gin, 1.5 oz tempus fugit alessio vermouth di torino rosso, .25 oz luxardo maraschino liqueur, 2 dash tempus fugit abbott's bitters","Add all ingredients to a shaker and fill with ice. Shake, and strain into a chilled coupe glass.",0,0,0,0,0,0,1,"1.5 oz old tom gin, 1.5 oz tempus fugit alessio vermouth di torino rosso, .25 oz luxardo maraschino liqueur, 2 dash tempus fugit abbott's bitters,bitter",",bitter"
Martinez,Cocktail Glass,,"2 oz old tom gin, .75 oz tempus fugit alessio vermouth di torino rosso, .25 oz luxardo maraschino liqueur, 2 dash orange bitters","Combine ingredients in an ice-filled mixing glass and stir for 20 to 30 seconds, or until well chilled. Strain into a chilled cocktail glass and garnish with the lemon peel.",0,1,0,0,0,0,1,"2 oz old tom gin, .75 oz tempus fugit alessio vermouth di torino rosso, .25 oz luxardo maraschino liqueur, 2 dash orange bitters,citrus,bitter",",citrus,bitter"
Martinez Cocktail,Cocktail glass,,"gin,dry vermouth,triple sec,orange bitters,cherry",Stir all ingredients (except cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,0,1,0,1,0,0,1,"gin,dry vermouth,triple sec,orange bitters,cherry,citrus,fruity,bitter",",citrus,fruity,bitter"
Martini,Cocktail glass,Unforgettables,"gin,dry vermouth,olive","Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",0,0,0,0,0,0,0,"gin,dry vermouth,olive",
Mary Pickford,Cocktail glass,Unforgettables,"light rum,pineapple juice,maraschino liqueur,grenadine,maraschino cherry",Shake and strain into a chilled large cocktail glass,0,0,0,1,0,0,0,"light rum,pineapple juice,maraschino liqueur,grenadine,maraschino cherry,fruity",",fruity"
Masataka's Vision,,,"2 oz nikka whisky taketsuru pure malt 12 yo, .5 oz luxardo amaro abano, 3 dash house-made rasta bitters",Muddle orange twist with sugar. Add ice. Pour ingredients over ice. Add bitters,0,0,0,0,0,0,1,"2 oz nikka whisky taketsuru pure malt 12 yo, .5 oz luxardo amaro abano, 3 dash house-made rasta bitters,bitter",",bitter"
Mauritian Buck,Rocks Glass,,"40 ml pink pigeon rum, 40 ml pressed apple juice,   ginger ale,   absinthe,   lemon zest","Spray a rocks glass with absinthe, build all other ingredients over cubed ice, garnish with a lemon wheel.",0,1,0,1,0,0,0,"40 ml pink pigeon rum, 40 ml pressed apple juice,   ginger ale,   absinthe,   lemon zest,citrus,fruity",",citrus,fruity"
Mauritian Made,Rocks Glass,,"1.5 oz pink pigeon rum, .75 oz darjeeling simple syrup, 1 oz lime juice",Garnish: mint and lime wheel,0,1,0,0,0,1,0,"1.5 oz pink pigeon rum, .75 oz darjeeling simple syrup, 1 oz lime juice,citrus,sweet",",citrus,sweet"
Mauritius Sour,Coupe,,".75 oz pink pigeon rum, .75 oz hirsch small batch reserve bourbon, .5 oz angostura bitters, .75 oz lemon juice, .75 oz simple syrup","Shake, and fine strain into a chilled coupe, and garnish with a Luxardo Cherry.",0,1,0,0,0,1,1,".75 oz pink pigeon rum, .75 oz hirsch small batch reserve bourbon, .5 oz angostura bitters, .75 oz lemon juice, .75 oz simple syrup,citrus,sweet,bitter",",citrus,sweet,bitter"
Mayahuel's Revenge,Coupe,,"1.5 oz chinaco blanco tequila, 1 oz vermut vermouth, .5 oz giffard banane du brésil, 3 dash bittercube jamaican #2 bitters",Stir in a mixing glass to chill down and serve up in a coupe with a lemon zest garnish.,0,0,0,1,0,0,1,"1.5 oz chinaco blanco tequila, 1 oz vermut vermouth, .5 oz giffard banane du brésil, 3 dash bittercube jamaican #2 bitters,fruity,bitter",",fruity,bitter"
Mayan Decadence,Bucket,,"1.75 oz chinaco anejo tequila, .5 oz xtabentun liqueur (honey, anis), 3 dash bittermens xocolatl mole bitters, 3 dash fee brothers aztec chocolate bitters","In a pint glass pour all the ingredients, stir and strain into a bucket glass 3/4 full of ice and garnish with an orange peel.",0,0,0,0,0,1,1,"1.75 oz chinaco anejo tequila, .5 oz xtabentun liqueur (honey, anis), 3 dash bittermens xocolatl mole bitters, 3 dash fee brothers aztec chocolate bitters,sweet,bitter",",sweet,bitter"
Mayan Mule,,,".5 oz king's ginger liqueur, .5 oz ancho reyes chile liqueur, .5 oz montelobos mezcal, .5 oz aviation gin, .5 oz grapefruit juice, .5 oz lime juice, 2 dash bittercube bitters jamaican #2, 2 oz fever-tree ginger beer","Shake all ingredients. Strain and top with ginger beer. Give it a quick stir. 

Tajin ground ginger and salt rim.",0,1,0,1,0,0,1,".5 oz king's ginger liqueur, .5 oz ancho reyes chile liqueur, .5 oz montelobos mezcal, .5 oz aviation gin, .5 oz grapefruit juice, .5 oz lime juice, 2 dash bittercube bitters jamaican #2, 2 oz fever-tree ginger beer,citrus,fruity,bitter",",citrus,fruity,bitter"
Mayan Sacrifice Champagne Cocktail,,,".5 oz chinaco blanco tequila, .5 oz d'aristi xtabentun honey liqueur","Fill Chinaco stemmed flute with prosecco, cava or other dry sparkling.
Garnish with Luxardo Cherry pinned inside of lemon peel and rested across rim.
The cherry garnish which will be EVER so delicately laid across the top of the glass, should flame in my opinion. You can dip the in high-proof spirits and light it up!
",0,0,0,0,0,1,0,".5 oz chinaco blanco tequila, .5 oz d'aristi xtabentun honey liqueur,sweet",",sweet"
Mean Martinez,Nick & Nora,,"1.5 oz old tom gin, 1 oz lustau east india solera, .5 oz grand poppy liqueur",Stir over ice and strain into a Nick and Nora glass.,0,0,0,0,0,0,0,"1.5 oz old tom gin, 1 oz lustau east india solera, .5 oz grand poppy liqueur",
Merry Sherry Cobbler,,,"1.5 oz christmas spirit, 1 oz oloroso sherry, .25 oz walnut liqueur, 3 dash regans' orange bitters, 3 dash pear bitters","Mix ingredients together then pour over crushed ice into a Julep tin. Dust with salt, sugar, and cinnamon.",0,1,0,1,0,0,1,"1.5 oz christmas spirit, 1 oz oloroso sherry, .25 oz walnut liqueur, 3 dash regans' orange bitters, 3 dash pear bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Mexican Sazerac,Old Fashioned Glass,,"2 oz chinaco reposado tequila, .75 oz d'aristi xtabentun honey liqueur, 3 dash peychaud's bitters",Ice: Large block or spherical,0,0,0,0,0,1,1,"2 oz chinaco reposado tequila, .75 oz d'aristi xtabentun honey liqueur, 3 dash peychaud's bitters,sweet,bitter",",sweet,bitter"
Mexico Mule,Julep Cup,,"1 oz montelobos mezcal, .67 oz king's ginger liqueur, .5 oz fresh lime juice, 3 oz apple cider, .5 oz monin french raspberry syrup","Chill cup and place a napkin around it. In the base of the cup put everything except the cider and the raspberry syrup and give a brief stir. Add some crushed ice. Stir vigorously. Top with crushed ice. Add cider. Pour raspberry syrup on top. Garnish with cinnamon quill as a stirrer, some small flowers, and a lime wheel.",0,1,0,1,0,0,0,"1 oz montelobos mezcal, .67 oz king's ginger liqueur, .5 oz fresh lime juice, 3 oz apple cider, .5 oz monin french raspberry syrup,citrus,fruity",",citrus,fruity"
Mezcal Witch,Coupe,,"2 oz mezcal, .75 oz lime, .75 oz strega, .75 oz simple syrup, 3-4  cucumbers muddled, 3-4  mint leaves, 1 pinch salt","shake/2xstrain/coupe

garnish cucumber slice",0,1,0,0,0,1,0,"2 oz mezcal, .75 oz lime, .75 oz strega, .75 oz simple syrup, 3-4  cucumbers muddled, 3-4  mint leaves, 1 pinch salt,citrus,sweet",",citrus,sweet"
Miami Vice,Cocktail glass,,"151 proof rum,pina colada mix,daiquiri mix","First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).",0,0,0,0,0,0,0,"151 proof rum,pina colada mix,daiquiri mix",
Midnight Mint,Cocktail glass,,"bailey's irish cream,white creme de menthe,cream","If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.",1,0,0,0,0,0,0,"bailey's irish cream,white creme de menthe,cream,floral",",floral"
Mille Miglia,Nick & Nora,,".75 oz luxardo maraschino liqueur, .5 oz luxardo sangue morlacco cherry liqueur, 1  basil leaf, .25 oz lime juice, 5 dash rose water","Add all ingredients in a mixing glass with fresh ice. Shake vigorously and strain into a Nick & Nora glass. Garnish with lime pinwheel and bing cherry.
",1,1,0,1,0,0,0,".75 oz luxardo maraschino liqueur, .5 oz luxardo sangue morlacco cherry liqueur, 1  basil leaf, .25 oz lime juice, 5 dash rose water,floral,citrus,fruity",",floral,citrus,fruity"
Mint Garden,,,"1.5 oz chinaco reposado tequila, .5 oz luxardo triplum (triple sec), .75 oz fresh grapefruit juice, .5 oz lemon juice, .5 oz simple syrup, 4 pieces red bell pepper, 4 oz mint sprigs","Muddle red pepper and mint. Add all other ingredients. Shake well over ice and strain into a chilled martini glass.
Garnish with red pepper slice and mint sprig.",0,1,0,1,0,1,0,"1.5 oz chinaco reposado tequila, .5 oz luxardo triplum (triple sec), .75 oz fresh grapefruit juice, .5 oz lemon juice, .5 oz simple syrup, 4 pieces red bell pepper, 4 oz mint sprigs,citrus,fruity,sweet",",citrus,fruity,sweet"
Mister Gingy,Collins,,"1 oz king's ginger liqueur, 1 oz glenrothes vintage reserve, .75 oz pineapple gum, .75 oz lemon juice, 2 dash angostura bitters",Whip / Dump / Crushed,0,1,0,1,0,0,1,"1 oz king's ginger liqueur, 1 oz glenrothes vintage reserve, .75 oz pineapple gum, .75 oz lemon juice, 2 dash angostura bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Miyagikyo Kick,Coupe,,"1.5 oz nikka whisky miyagikyo single malt 12 yo, .75 oz rare wine co. charleston sercial madeira, .75 oz fresh lime juice, .625 oz small hands food orgeat","Combine ingredients into a cocktail shaker. 
Shake with ice vigorously for 10-15 seconds. 
Strain into a chilled coupe glass. No garnish.",0,1,0,0,0,0,0,"1.5 oz nikka whisky miyagikyo single malt 12 yo, .75 oz rare wine co. charleston sercial madeira, .75 oz fresh lime juice, .625 oz small hands food orgeat,citrus",",citrus"
Mojito,Highball glass,Contemporary Classics,"light rum,lime,sugar,mint,soda water",Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.,0,1,0,0,0,1,0,"light rum,lime,sugar,mint,soda water,citrus,sweet",",citrus,sweet"
Mojito #3,Collins glass,,"mint,lemon juice,dark rum,club soda,angostura bitters","Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.",0,1,0,0,0,0,1,"mint,lemon juice,dark rum,club soda,angostura bitters,citrus,bitter",",citrus,bitter"
Monet,Coupe,,"1.75 oz h by hine, 1 oz benriach madeira 15 yo, .5 oz lemon juice, .25 oz briottet creme de banane, .25 oz small hand foods pineapple gum syrup","Shake, fine strain into a chilled coupe. Garnish with lemon twist.",0,1,0,1,0,0,0,"1.75 oz h by hine, 1 oz benriach madeira 15 yo, .5 oz lemon juice, .25 oz briottet creme de banane, .25 oz small hand foods pineapple gum syrup,citrus,fruity",",citrus,fruity"
Monkey Gland,,,"2 oz no.3 london dry gin, 1 oz orange juice, .25 oz grenadine, 1 dash duplais swiss absinthe blanche",Shaken and strained. Orange peel garnish.,0,1,0,0,0,0,0,"2 oz no.3 london dry gin, 1 oz orange juice, .25 oz grenadine, 1 dash duplais swiss absinthe blanche,citrus",",citrus"
Morlacco Julep,,,"1.25 oz brandy de jerez, .75 oz luxardo sangue morlacco cherry liqueur, 4 sprigs mint, 1 float luxardo amaretto di saschira","Place the mint in a tumbler glass and muddle briskly to release the essential oils, then add the cherry liqueur and the brandy. Fill up the glass with crushed ice, stir well and serve with a float of Luxardo Amaretto. Garnish with 4 sprigs of mint and 3 Luxardo Cherries.",0,0,0,1,0,0,0,"1.25 oz brandy de jerez, .75 oz luxardo sangue morlacco cherry liqueur, 4 sprigs mint, 1 float luxardo amaretto di saschira,fruity",",fruity"
Mott and Mulberry,Rocks Glass,,"1 oz luxardo amaro abano, 1 oz old overholt rye, .5 oz demerara simple syrup (1:1), .5 oz lemon juice, .75 oz fuji apple cider",Shaker and strain into a rocks glass with fresh ice. Garnish with an Apple Fan.,0,1,0,1,0,1,0,"1 oz luxardo amaro abano, 1 oz old overholt rye, .5 oz demerara simple syrup (1:1), .5 oz lemon juice, .75 oz fuji apple cider,citrus,fruity,sweet",",citrus,fruity,sweet"
Muddled Mission,Coupe,,"1.5 oz junipero gin, 1 oz st. germain, .25 oz yellow chartreuse, .75 oz lemon juice, 1  strawberry","In a shaker, gently muddle the strawberry. Add the remaining ingredients and shake with ice. Strain into a coupe. Garnish with strawberry.",0,1,0,1,0,0,0,"1.5 oz junipero gin, 1 oz st. germain, .25 oz yellow chartreuse, .75 oz lemon juice, 1  strawberry,citrus,fruity",",citrus,fruity"
Mule Pigeon,Highball Glass,,"40 ml pink pigeon rum, 2 dash angostura bitters,  top ginger beer","Add cubed ice to a highball, add 2 dashes of Angostura Bitters, top with ginger beer, garnish with a sprig of basil.",0,0,0,0,0,0,1,"40 ml pink pigeon rum, 2 dash angostura bitters,  top ginger beer,bitter",",bitter"
Mystique Green (Adapted),,,"1.5 oz no.3 london dry gin, .75 oz luxardo triplum (triple sec), .75 oz elderflower liqueur, 1 oz fresh lime juice, .5  kiwi",Muddle the kiwi pulp with lime juice in a shaker tin. Add ice and liquors and shake vigorously. Strain into a chilled cocktail glass.,0,1,0,1,0,0,0,"1.5 oz no.3 london dry gin, .75 oz luxardo triplum (triple sec), .75 oz elderflower liqueur, 1 oz fresh lime juice, .5  kiwi,citrus,fruity",",citrus,fruity"
Nara Mule,Highball Glass,,"2  kumquats, 2  lychee, 2 oz bulleit rye, 1 oz king's ginger liqueur, .75 oz fresh lemon juice, .5 oz simple syrup, .5 oz egg white, .5 oz fever tree ginger beer","Muddle the kumquats and lychee in a cocktail shaker. Add the whiskey, King's Ginger, lemon juice, syrup and white egg, and shake very hard. Double strain into a highball glass filled with ice spheres.",0,1,0,0,0,1,0,"2  kumquats, 2  lychee, 2 oz bulleit rye, 1 oz king's ginger liqueur, .75 oz fresh lemon juice, .5 oz simple syrup, .5 oz egg white, .5 oz fever tree ginger beer,citrus,sweet",",citrus,sweet"
Naughty Nikka,Old Fashioned Glass,,"2 oz nikka whisky taketsuru pure malt 12 yo, 1 oz fresh ginger syrup, 1 slice orange slice, 1 dash chinese five spice bitters","Muddle Orange Slice. Add Nikka. Add Ginger Syrup. Stir over Ice. Add bitters. 
",0,1,0,0,0,0,1,"2 oz nikka whisky taketsuru pure malt 12 yo, 1 oz fresh ginger syrup, 1 slice orange slice, 1 dash chinese five spice bitters,citrus,bitter",",citrus,bitter"
Negroni,Old Fashioned Glass,,"1 oz no.3 london dry gin, 1 oz campari, 1 oz martini & rossi sweet vermouth",Build the cocktail in a mixing glass. Stir for about 15 seconds and then strain over ice into a old fashioned glass.,0,0,0,0,0,0,0,"1 oz no.3 london dry gin, 1 oz campari, 1 oz martini & rossi sweet vermouth",
Negroni,Rocks Glass,,"1 oz no.3 london dry gin, 1 oz tempus fugit alessio vermouth di torino rosso, 1 oz luxardo bitter","Pour all ingredients into an ice-filled old-fashioned glass, and stir approximately 20 seconds. Add garnish.",0,0,0,0,0,0,1,"1 oz no.3 london dry gin, 1 oz tempus fugit alessio vermouth di torino rosso, 1 oz luxardo bitter,bitter",",bitter"
